Data,Godz,Dobowa prognoza zapotrzebowania KSE,Rzeczywiste zapotrzebowanie KSE
20200522,20,18292,18435.763
20200522,21,18830,18700.513
20200522,22,18664,18643.650
20200522,23,17425,17445.125
20200522,24,16215,16157.650
20200523,1,15100,15191.463
20200523,2,14400,14554.113
20200523,3,14000,14114.163
20200523,4,13900,13878.963
20200523,5,13400,13483.338
20200523,6,13100,13187.450
20200523,7,14700,14071.013
20200523,8,15900,15037.688
20200523,9,16800,16053.588
20200523,10,17400,16928.325
20200523,11,17600,17263.038
20200523,12,17600,17393.538
20200523,13,17500,17383.450
20200523,14,17200,17202.975
20200523,15,16800,16886.775
20200523,16,16400,16731.163
20200523,17,16000,16427.550
20200523,18,15900,16389.388
20200523,19,15950,16500.738
20200523,20,16200,16568.313
20200523,21,16900,16797.975
20200523,22,16800,16876.825
20200523,23,15700,16025.325
20200523,24,14400,14814.338
20200524,1,13400,13852.763
20200524,2,12700,13093.613
20200524,3,12300,12800.150
20200524,4,12100,12672.950
20200524,5,11900,12199.575
20200524,6,11500,11932.238
20200524,7,12700,12395.325
20200524,8,13700,13007.975
20200524,9,14700,13914.638
20200524,10,15300,14687.613
20200524,11,15600,15333.838
20200524,12,15750,15698.863
20200524,13,15650,15754.888
20200524,14,15650,15512.375
20200524,15,15200,15274.575
20200524,16,14700,14780.063
20200524,17,14600,14475.425
20200524,18,14700,14637.513
20200524,19,15100,14857.725
20200524,20,15600,15286.788
20200524,21,16400,15519.400
20200524,22,16400,15972.313
20200524,23,15400,15439.588
20200524,24,14400,14401.975
20200525,1,13600,13498.800
20200525,2,13200,13140.100
20200525,3,12900,12848.225
20200525,4,13000,12933.075
20200525,5,13200,12890.350
20200525,6,14500,13477.200
20200525,7,17700,16142.288
20200525,8,19300,18432.725
20200525,9,20300,19845.150
20200525,10,20300,20501.800
20200525,11,20600,20538.175
20200525,12,20700,20830.088
20200525,13,20900,21031.500
20200525,14,20750,20638.488
20200525,15,20150,20160.838
20200525,16,19850,19930.400
20200525,17,19450,19577.988
20200525,18,19200,19161.288
20200525,19,19200,19061.863
20200525,20,19500,19313.275
20200525,21,19950,19609.613
20200525,22,19550,19342.775
20200525,23,18200,18072.388
20200525,24,16700,16633.075
20200526,1,15700,15557.425
20200526,2,15200,14801.375
20200526,3,14900,14536.950
20200526,4,14800,14537.888
20200526,5,14600,14274.013
20200526,6,15300,14621.725
20200526,7,18100,16914.575
20200526,8,19600,19084.675
20200526,9,20300,20276.725
20200526,10,20400,20680.100
20200526,11,20600,20664.563
20200526,12,20600,20944.463
20200526,13,20700,21008.438
20200526,14,20600,20692.038
20200526,15,20000,20257.863
20200526,16,19700,19857.738
20200526,17,19200,19294.350
20200526,18,18900,19035.813
20200526,19,18900,19026.900
20200526,20,19200,19314.913
20200526,21,19600,19553.350
20200526,22,19400,19344.800
20200526,23,18100,18340.125
20200526,24,16600,16961.838
20200527,1,15300,15799.300
20200527,2,14800,15119.950
20200527,3,14500,14754.488
20200527,4,14400,14766.050
20200527,5,14100,14498.938
20200527,6,15300,14831.063
20200527,7,18100,16979.725
20200527,8,19600,19019.513
20200527,9,20400,20140.363
20200527,10,20500,20441.375
20200527,11,20800,20373.913
20200527,12,20800,20502.125
20200527,13,20800,20519.625
20200527,14,20700,20267.725
20200527,15,20100,19798.063
20200527,16,19800,19532.725
20200527,17,19300,19282.925
20200527,18,18900,18904.788
20200527,19,19000,18892.538
20200527,20,19300,19180.113
20200527,21,19800,19417.200
20200527,22,19600,19273.888
20200527,23,18200,17997.400
20200527,24,16700,16636.275
20200528,1,15700,15409.338
20200528,2,15200,14823.875
20200528,3,14900,14435.725
20200528,4,14900,14381.488
20200528,5,14600,14116.013
20200528,6,15400,14390.163
20200528,7,18100,16650.575
20200528,8,19600,18673.538
20200528,9,20400,19774.575
20200528,10,20400,20218.363
20200528,11,20700,20306.500
20200528,12,20700,20721.688
20200528,13,20800,20809.550
20200528,14,20700,20567.300
20200528,15,20100,19935.713
20200528,16,19700,19651.513
20200528,17,19300,19253.463
20200528,18,19000,18835.888
20200528,19,18900,18790.525
20200528,20,19200,19100.188
20200528,21,19600,19186.838
20200528,22,19400,19110.800
20200528,23,18100,17985.463
20200528,24,16600,16549.775
20200529,1,15700,15467.625
20200529,2,15200,14825.375
20200529,3,14900,14514.000
20200529,4,14900,14432.163
20200529,5,14600,14219.050
20200529,6,15500,14459.013
20200529,7,18100,16401.875
20200529,8,19700,18265.763
20200529,9,20400,19271.388
20200529,10,20500,19569.000
20200529,11,20800,19552.088
20200529,12,20800,19777.275
20200529,13,20900,19890.500
20200529,14,20700,19636.375
20200529,15,20100,19107.500
20200529,16,19700,18887.138
20200529,17,19300,18377.863
20200529,18,19000,18188.838
20200529,19,19100,18105.013
20200529,20,19300,18247.388
20200529,21,19700,18372.188
20200529,22,19500,18460.850
20200529,23,18100,17453.438
20200529,24,16700,16195.188
20200530,1,14700,15025.913
20200530,2,14000,14323.313
20200530,3,13500,13956.225
20200530,4,13300,13797.750
20200530,5,12900,13242.988
20200530,6,12900,13131.313
20200530,7,14300,13963.488
20200530,8,15500,15049.213
20200530,9,16600,16208.800
20200530,10,17200,16970.513
20200530,11,17400,17366.388
20200530,12,17400,17567.863
20200530,13,17400,17543.663
20200530,14,17100,17439.425
20200530,15,16900,17042.288
20200530,16,16700,16733.613
20200530,17,16400,16463.600
20200530,18,16500,16189.975
20200530,19,16600,16187.350
20200530,20,16800,16340.675
20200530,21,17000,16495.775
20200530,22,17100,16521.175
20200530,23,16100,15801.513
20200530,24,14800,14654.388
20200531,1,13800,13769.325
20200531,2,13100,13047.300
20200531,3,12800,12689.100
20200531,4,12700,12474.613
20200531,5,12200,11984.663
20200531,6,12000,11754.925
20200531,7,13000,12124.750
20200531,8,13700,12799.550
20200531,9,14800,13727.150
20200531,10,15500,14623.650
20200531,11,15900,15136.100
20200531,12,16200,15480.363
20200531,13,16200,15642.988
20200531,14,15900,15630.775
20200531,15,15600,15116.575
20200531,16,15100,14752.950
20200531,17,14800,14438.975
20200531,18,14900,14392.925
20200531,19,15500,14652.163
20200531,20,15600,14902.925
20200531,21,15900,15072.800
20200531,22,16300,15508.413
20200531,23,15600,15265.900
20200531,24,14700,14296.763
20200601,1,13500,13411.025
20200601,2,13000,12963.525
20200601,3,12700,12694.550
20200601,4,12800,12604.538
20200601,5,13000,12552.263
20200601,6,14100,13211.300
20200601,7,17400,15907.775
20200601,8,19000,18189.075
20200601,9,19900,19455.375
20200601,10,20200,20012.838
20200601,11,20300,19897.563
20200601,12,20500,20241.538
20200601,13,20500,20199.563
20200601,14,20600,19863.025
20200601,15,19900,19427.663
20200601,16,19500,19130.338
20200601,17,19200,18898.088
20200601,18,19000,18563.425
20200601,19,19100,18420.250
20200601,20,19500,18886.175
20200601,21,19800,19099.650
20200601,22,19600,19137.075
20200601,23,18200,17999.188
20200601,24,16800,16628.500
20200602,1,15100,15486.150
20200602,2,14600,14756.813
20200602,3,14200,14508.338
20200602,4,14200,14363.713
20200602,5,13800,14167.563
20200602,6,14800,14521.163
20200602,7,17600,16895.238
20200602,8,19200,18905.438
20200602,9,19900,19912.025
20200602,10,20100,20393.363
20200602,11,20200,20413.300
20200602,12,20300,20738.400
20200602,13,20400,20672.088
20200602,14,20300,20331.238
20200602,15,19800,19870.413
20200602,16,19500,19562.788
20200602,17,19000,19276.400
20200602,18,18600,18999.363
20200602,19,18600,18946.363
20200602,20,18900,19334.813
20200602,21,19300,19381.963
20200602,22,19200,19252.463
20200602,23,17900,18107.900
20200602,24,16400,16697.313
20200603,1,14900,15481.763
20200603,2,14400,14948.350
20200603,3,14000,14662.750
20200603,4,14000,14614.650
20200603,5,13600,14328.363
20200603,6,14700,14648.300
20200603,7,17600,17048.488
20200603,8,19100,19044.663
20200603,9,19900,20186.900
20200603,10,20100,20674.100
20200603,11,20300,20730.763
20200603,12,20500,21142.475
20200603,13,20500,21046.650
20200603,14,20500,20670.438
20200603,15,20000,20246.475
20200603,16,19600,19825.638
20200603,17,19100,19394.050
20200603,18,18700,19111.413
20200603,19,18700,18928.200
20200603,20,18900,19213.188
20200603,21,19100,19361.938
20200603,22,19100,19316.350
20200603,23,17900,18157.913
20200603,24,16300,16743.875
20200604,1,15400,15567.125
20200604,2,14900,14869.938
20200604,3,14500,14626.750
20200604,4,14500,14593.975
20200604,5,14100,14288.450
20200604,6,15100,14650.875
20200604,7,18000,16838.600
20200604,8,19500,18875.950
20200604,9,20300,20009.825
20200604,10,20500,20423.863
20200604,11,20700,20388.425
20200604,12,20900,20610.200
20200604,13,20900,20677.625
20200604,14,20900,20488.863
20200604,15,20400,20038.238
20200604,16,20000,19695.125
20200604,17,19500,19568.550
20200604,18,19200,19218.613
20200604,19,19200,19064.663
20200604,20,19400,19444.325
20200604,21,19600,19411.700
20200604,22,19600,19441.600
20200604,23,18400,18357.000
20200604,24,16800,16826.500
20200605,1,15700,15733.875
20200605,2,15050,15083.650
20200605,3,14650,14754.950
20200605,4,14600,14682.600
20200605,5,14300,14368.850
20200605,6,15300,14583.763
20200605,7,17900,16658.263
20200605,8,19400,18635.513
20200605,9,20100,19751.150
20200605,10,20000,20283.163
20200605,11,20300,20553.575
20200605,12,20400,20967.913
20200605,13,20500,20871.088
20200605,14,20300,20747.025
20200605,15,19700,20400.838
20200605,16,19400,20156.125
20200605,17,19000,19854.413
20200605,18,18700,19520.725
20200605,19,18600,19287.050
20200605,20,18800,19374.150
20200605,21,19000,19207.575
20200605,22,19000,18778.500
20200605,23,17800,17704.488
20200605,24,16400,16419.250
20200606,1,15250,15363.050
20200606,2,14600,14745.338
20200606,3,14100,14307.050
20200606,4,14000,14126.875
20200606,5,13350,13565.238
20200606,6,13400,13336.713
20200606,7,14900,14248.113
20200606,8,16000,15572.363
20200606,9,16900,16783.813
20200606,10,17550,17412.300
20200606,11,17750,17712.775
20200606,12,17800,17774.800
20200606,13,17800,17655.675
20200606,14,17650,17440.188
20200606,15,17250,16992.500
20200606,16,16950,16726.075
20200606,17,16650,16265.150
20200606,18,16350,16115.163
20200606,19,16350,16193.250
20200606,20,16650,16253.688
20200606,21,16900,16412.388
20200606,22,17000,16743.288
20200606,23,15950,16055.350
20200606,24,14800,14811.125
20200607,1,13400,13687.263
20200607,2,12700,13083.350
20200607,3,12400,12669.050
20200607,4,12200,12409.850
20200607,5,11700,11976.263
20200607,6,11500,11841.838
20200607,7,12300,12370.588
20200607,8,13300,13189.425
20200607,9,14200,13991.100
20200607,10,14800,14720.263
20200607,11,15300,15155.063
20200607,12,15600,15399.188
20200607,13,15600,15639.388
20200607,14,15500,15516.613
20200607,15,15100,15279.213
20200607,16,14700,14973.500
20200607,17,14300,14762.538
20200607,18,14300,14823.688
20200607,19,14700,15187.250
20200607,20,14800,15647.250
20200607,21,15100,15814.338
20200607,22,15700,15964.413
20200607,23,15200,15399.638
20200607,24,14000,14348.338
20200608,1,13400,13621.588
20200608,2,12900,13318.438
20200608,3,12700,13200.013
20200608,4,12700,13003.225
20200608,5,12400,12751.050
20200608,6,14100,13419.950
20200608,7,17400,16125.250
20200608,8,19350,18392.638
20200608,9,20200,19683.825
20200608,10,20400,20236.000
20200608,11,20650,20395.588
20200608,12,20800,20676.613
20200608,13,20700,20789.138
20200608,14,20600,20790.063
20200608,15,20200,20402.338
20200608,16,19800,20171.238
20200608,17,19500,19704.775
20200608,18,19100,19369.638
20200608,19,19100,19233.700
20200608,20,19300,19558.513
20200608,21,19500,19537.338
20200608,22,19550,19188.413
20200608,23,18250,18090.725
20200608,24,16550,16669.250
20200609,1,15600,15540.338
20200609,2,14900,14931.613
20200609,3,14700,14555.075
20200609,4,14700,14473.138
20200609,5,14300,14232.263
20200609,6,15300,14652.225
20200609,7,18200,16939.050
20200609,8,19800,19099.875
20200609,9,20300,20193.313
20200609,10,20600,20516.300
20200609,11,20700,20656.863
20200609,12,20900,20993.100
20200609,13,21000,21032.525
20200609,14,21000,20901.563
20200609,15,20500,20395.713
20200609,16,20100,20082.575
20200609,17,19800,19623.625
20200609,18,19600,19304.563
20200609,19,19400,19218.950
20200609,20,19600,19457.738
20200609,21,19800,19527.013
20200609,22,19700,19293.238
20200609,23,18500,18189.838
20200609,24,16900,16706.113
20200610,1,15600,15448.200
20200610,2,14900,14928.488
20200610,3,14700,14563.638
20200610,4,14600,14475.350
20200610,5,14400,14181.488
20200610,6,15400,14647.238
20200610,7,18200,16892.875
20200610,8,19700,18875.738
20200610,9,20400,20081.963
20200610,10,20600,20594.338
20200610,11,20700,20596.788
20200610,12,20900,20922.725
20200610,13,20800,21073.925
20200610,14,20700,20918.438
20200610,15,20100,20453.163
20200610,16,19700,20070.475
20200610,17,19500,19669.413
20200610,18,19300,19372.938
20200610,19,19200,19236.163
20200610,20,19300,19309.913
20200610,21,19300,19132.138
20200610,22,19300,18826.313
20200610,23,18200,17624.638
20200610,24,16700,16239.725
20200611,1,14900,14928.200
20200611,2,14000,14193.913
20200611,3,13500,13672.600
20200611,4,13300,13392.788
20200611,5,12400,12782.213
20200611,6,11700,12235.738
20200611,7,12600,12325.300
20200611,8,13500,12943.163
20200611,9,14400,13877.125
20200611,10,15200,14622.125
20200611,11,15200,14981.938
20200611,12,15300,15178.025
20200611,13,15400,15400.088
20200611,14,15500,15379.463
20200611,15,14800,14978.425
20200611,16,14300,14623.725
20200611,17,14000,14364.563
20200611,18,14200,14356.525
20200611,19,14400,14655.088
20200611,20,14500,14867.413
20200611,21,15300,15142.350
20200611,22,15900,15461.150
20200611,23,15600,15180.238
20200611,24,14200,14011.638
20200612,1,13300,13122.575
20200612,2,12600,12640.825
20200612,3,12400,12384.538
20200612,4,12300,12315.900
20200612,5,11800,11981.263
20200612,6,12900,12383.125
20200612,7,15200,14199.225
20200612,8,16700,15778.050
20200612,9,17800,17022.563
20200612,10,18300,17814.525
20200612,11,18500,18093.913
20200612,12,18700,18301.163
20200612,13,18600,18327.325
20200612,14,18700,18320.650
20200612,15,18100,18119.525
20200612,16,17600,18067.038
20200612,17,17200,17848.375
20200612,18,17000,17646.950
20200612,19,16800,17386.975
20200612,20,16900,17573.438
20200612,21,17200,17482.638
20200612,22,17300,17594.125
20200612,23,16700,17080.400
20200612,24,15400,15673.638
20200613,1,14500,14515.800
20200613,2,13800,13789.750
20200613,3,13400,13411.913
20200613,4,13200,13169.875
20200613,5,12600,12648.963
20200613,6,12900,12691.663
20200613,7,14500,13877.100
20200613,8,15800,15239.063
20200613,9,17000,16625.838
20200613,10,17500,17665.338
20200613,11,17900,17980.813
20200613,12,17900,18082.900
20200613,13,17900,17964.675
20200613,14,17900,17878.550
20200613,15,17300,17342.488
20200613,16,17000,16957.913
20200613,17,16500,16546.988
20200613,18,16200,16239.050
20200613,19,16100,16230.925
20200613,20,16200,16218.513
20200613,21,16300,16288.163
20200613,22,16500,16419.850
20200613,23,16000,15984.400
20200613,24,14700,14793.575
20200614,1,13700,13749.250
20200614,2,12900,13036.275
20200614,3,12500,12632.138
20200614,4,12400,12333.525
20200614,5,11700,11810.100
20200614,6,11650,11690.188
20200614,7,12550,12164.213
20200614,8,13350,12840.263
20200614,9,14500,13639.338
20200614,10,15000,14593.038
20200614,11,15450,15064.188
20200614,12,15600,15172.738
20200614,13,15700,15277.638
20200614,14,15500,15304.638
20200614,15,15100,14933.575
20200614,16,14800,14598.750
20200614,17,14500,14367.025
20200614,18,14600,14371.413
20200614,19,15000,14569.588
20200614,20,15200,14945.050
20200614,21,15500,15024.300
20200614,22,15800,15435.750
20200614,23,15500,15212.575
20200614,24,14300,14209.288
20200615,1,13500,13349.000
20200615,2,13100,12951.438
20200615,3,12800,12692.413
20200615,4,12750,12621.725
20200615,5,12600,12423.875
20200615,6,14300,13064.063
20200615,7,17500,15931.788
20200615,8,19150,18356.338
20200615,9,20200,19697.100
20200615,10,20300,20364.213
20200615,11,20600,20501.388
20200615,12,20700,20915.288
20200615,13,20700,21082.475
20200615,14,20500,20888.188
20200615,15,20000,20500.013
20200615,16,19600,20328.838
20200615,17,19300,19920.900
20200615,18,18950,19605.000
20200615,19,18850,19477.900
20200615,20,19150,19622.050
20200615,21,19300,19601.238
20200615,22,19350,19455.013
20200615,23,18250,18473.813
20200615,24,16650,16873.600
20200616,1,15600,15582.188
20200616,2,15000,15023.013
20200616,3,14700,14748.450
20200616,4,14700,14621.150
20200616,5,14300,14317.263
20200616,6,15400,14681.625
20200616,7,18200,17060.325
20200616,8,19800,19184.313
20200616,9,20500,20361.788
20200616,10,20700,20890.050
20200616,11,21000,20975.838
20200616,12,21100,21434.113
20200616,13,21100,21628.025
20200616,14,21200,21375.950
20200616,15,20600,20837.338
20200616,16,20200,20639.963
20200616,17,19900,20275.613
20200616,18,19500,19981.788
20200616,19,19300,19774.225
20200616,20,19500,20008.425
20200616,21,19500,20066.363
20200616,22,19500,19808.500
20200616,23,18300,18698.050
20200616,24,16800,17295.463
20200617,1,15700,16079.613
20200617,2,14950,15329.013
20200617,3,14700,14928.975
20200617,4,14600,14894.025
20200617,5,14250,14654.588
20200617,6,15300,15138.813
20200617,7,18300,17429.988
20200617,8,19900,19661.550
20200617,9,20600,20819.763
20200617,10,20700,21416.625
20200617,11,21050,21529.775
20200617,12,21200,22004.688
20200617,13,21150,22173.925
20200617,14,21000,21964.025
20200617,15,20600,21396.175
20200617,16,20200,21228.650
20200617,17,19800,20773.813
20200617,18,19500,20320.100
20200617,19,19400,20038.200
20200617,20,19500,20254.575
20200617,21,19500,20260.300
20200617,22,19600,19853.425
20200617,23,18500,18901.963
20200617,24,17000,17371.438
20200618,1,15500,16154.713
20200618,2,14800,15512.663
20200618,3,14550,15202.638
20200618,4,14500,15083.888
20200618,5,14100,14793.200
20200618,6,15200,15185.950
20200618,7,18350,17381.400
20200618,8,20100,19519.175
20200618,9,20900,20721.025
20200618,10,21000,21296.825
20200618,11,21300,21507.025
20200618,12,21500,21924.425
20200618,13,21550,22081.725
20200618,14,21400,21906.725
20200618,15,20950,21385.763
20200618,16,20650,21246.000
20200618,17,20250,20942.513
20200618,18,19950,20531.700
20200618,19,19850,20357.750
20200618,20,19850,20494.875
20200618,21,19900,20401.225
20200618,22,19850,19964.750
20200618,23,18600,18974.475
20200618,24,16950,17466.438
20200619,1,15700,16344.588
20200619,2,15000,15660.800
20200619,3,14700,15290.075
20200619,4,14600,15183.663
20200619,5,14300,14856.538
20200619,6,15400,15203.113
20200619,7,18600,17357.325
20200619,8,20350,19329.700
20200619,9,21100,20565.150
20200619,10,21300,21285.438
20200619,11,21650,21515.575
20200619,12,21850,21747.400
20200619,13,21900,21804.800
20200619,14,21600,21702.400
20200619,15,21100,21164.638
20200619,16,20850,20863.750
20200619,17,20300,20605.775
20200619,18,20000,20343.488
20200619,19,19850,20095.450
20200619,20,19850,20006.738
20200619,21,19750,19778.250
20200619,22,19550,19304.725
20200619,23,18350,18383.613
20200619,24,16800,17120.038
20200620,1,15250,15811.075
20200620,2,14600,15112.488
20200620,3,14200,14683.513
20200620,4,14000,14571.663
20200620,5,13300,14079.113
20200620,6,13400,13943.913
20200620,7,14900,14926.850
20200620,8,16500,16250.438
20200620,9,17700,17433.888
20200620,10,18000,18428.400
20200620,11,18200,18970.863
20200620,12,18200,19187.513
20200620,13,18100,19043.525
20200620,14,18100,18671.650
20200620,15,17400,18328.563
20200620,16,17100,17947.150
20200620,17,16600,17563.925
20200620,18,16400,17303.800
20200620,19,16400,17250.650
20200620,20,16600,17276.550
20200620,21,16700,17167.738
20200620,22,16800,17100.975
20200620,23,16100,16484.900
20200620,24,14900,15353.725
20200621,1,13600,14257.425
20200621,2,12900,13492.938
20200621,3,12500,13159.600
20200621,4,12300,12955.075
20200621,5,11700,12453.113
20200621,6,11700,12309.563
20200621,7,12300,12706.375
20200621,8,13600,13488.038
20200621,9,14900,14367.363
20200621,10,15700,15313.238
20200621,11,16000,15797.025
20200621,12,16300,16069.050
20200621,13,16400,16219.200
20200621,14,16400,16160.788
20200621,15,15800,15757.375
20200621,16,15400,15527.988
20200621,17,15200,15227.263
20200621,18,15400,15341.563
20200621,19,15600,15504.250
20200621,20,15900,15751.338
20200621,21,16100,15896.750
20200621,22,16400,16129.713
20200621,23,16000,15802.738
20200621,24,14900,14706.225
20200622,1,14000,13876.800
20200622,2,13500,13413.663
20200622,3,13400,13272.775
20200622,4,13300,13304.025
20200622,5,13000,13117.013
20200622,6,14800,13772.038
20200622,7,18200,16564.488
20200622,8,20000,18850.488
20200622,9,21000,20276.375
20200622,10,21200,21081.913
20200622,11,21600,21306.738
20200622,12,21700,21680.138
20200622,13,21900,21595.013
20200622,14,21800,21408.150
20200622,15,21500,21028.763
20200622,16,21200,20797.788
20200622,17,20800,20462.963
20200622,18,20500,20111.538
20200622,19,20200,19778.713
20200622,20,20300,19964.513
20200622,21,20200,19835.663
20200622,22,20100,19485.050
20200622,23,19100,18562.163
20200622,24,17400,17250.975
20200623,1,15900,16046.838
20200623,2,15100,15384.188
20200623,3,14800,15051.475
20200623,4,14800,14943.300
20200623,5,14500,14635.800
20200623,6,15600,15041.325
20200623,7,18500,17306.300
20200623,8,20100,19424.488
20200623,9,20900,20637.838
20200623,10,21100,21151.075
20200623,11,21500,21262.263
20200623,12,21800,21500.813
20200623,13,21800,21597.550
20200623,14,21700,21316.188
20200623,15,21100,20886.638
20200623,16,20900,20552.600
20200623,17,20500,20149.025
20200623,18,20100,19737.338
20200623,19,20100,19523.713
20200623,20,20100,19574.863
20200623,21,20100,19756.913
20200623,22,19900,19447.088
20200623,23,18900,18607.563
20200623,24,17300,17152.888
20200624,1,15900,15941.338
20200624,2,15200,15215.175
20200624,3,14800,14903.275
20200624,4,14800,14775.638
20200624,5,14550,14595.500
20200624,6,15600,14918.700
20200624,7,18700,17220.288
20200624,8,20300,19378.325
20200624,9,21100,20651.638
20200624,10,21400,21207.088
20200624,11,21700,21362.613
20200624,12,21900,21731.888
20200624,13,22000,21841.925
20200624,14,21850,21585.550
20200624,15,21400,21154.100
20200624,16,21100,20859.538
20200624,17,20750,20568.463
20200624,18,20300,20097.813
20200624,19,20200,19748.000
20200624,20,20200,19951.263
20200624,21,20200,19914.613
20200624,22,20050,19521.550
20200624,23,19000,18549.400
20200624,24,17400,17101.650
20200625,1,15850,15980.888
20200625,2,15050,15360.238
20200625,3,14750,14964.588
20200625,4,14650,14907.725
20200625,5,14400,14642.325
20200625,6,15500,15022.138
20200625,7,18450,17447.525
20200625,8,20350,19559.388
20200625,9,21200,20930.013
20200625,10,21500,21376.400
20200625,11,21800,21362.038
20200625,12,22050,21642.738
20200625,13,22150,21694.225
20200625,14,21900,21564.350
20200625,15,21400,21206.500
20200625,16,20950,21061.013
20200625,17,20650,20695.725
20200625,18,20100,20294.300
20200625,19,20000,20103.100
20200625,20,20000,20203.600
20200625,21,20050,19984.113
20200625,22,19900,19824.125
20200625,23,19000,18916.725
20200625,24,17400,17469.638
20200626,1,16200,16199.075
20200626,2,15500,15506.263
20200626,3,15100,15051.813
20200626,4,15000,14900.600
20200626,5,14800,14582.663
20200626,6,16000,14969.913
20200626,7,18900,17242.875
20200626,8,20500,19494.650
20200626,9,21500,20793.000
20200626,10,21800,21100.850
20200626,11,22200,21228.500
20200626,12,22350,21639.325
20200626,13,22400,21843.338
20200626,14,22250,21600.500
20200626,15,21700,21010.163
20200626,16,21200,20807.363
20200626,17,20950,20398.063
20200626,18,20550,20125.863
20200626,19,20250,19821.975
20200626,20,20250,19842.713
20200626,21,20050,19467.088
20200626,22,19900,19071.600
20200626,23,18900,18165.438
20200626,24,17400,16937.300
20200627,1,15800,15731.350
20200627,2,15050,15074.863
20200627,3,14650,14669.675
20200627,4,14450,14531.513
20200627,5,13750,13967.938
20200627,6,13950,13728.138
20200627,7,15850,14784.288
20200627,8,16950,16152.888
20200627,9,18250,17455.363
20200627,10,18650,18444.575
20200627,11,19100,18903.038
20200627,12,19100,19006.113
20200627,13,18950,18921.025
20200627,14,18700,18581.738
20200627,15,18250,18022.675
20200627,16,17800,17616.588
20200627,17,17500,17302.013
20200627,18,17250,17202.675
20200627,19,17150,17130.750
20200627,20,17250,17198.063
20200627,21,17150,17033.625
20200627,22,17200,16959.150
20200627,23,16600,16614.225
20200627,24,15400,15358.938
20200628,1,14050,14225.675
20200628,2,13300,13603.825
20200628,3,12900,13222.338
20200628,4,12700,12805.800
20200628,5,12000,12294.188
20200628,6,11900,12210.250
20200628,7,12800,12883.963
20200628,8,13700,13902.025
20200628,9,15000,15129.713
20200628,10,15800,16111.013
20200628,11,16200,16773.063
20200628,12,16300,16907.925
20200628,13,16400,16939.313
20200628,14,16300,16936.538
20200628,15,15800,16611.488
20200628,16,15500,16264.300
20200628,17,15100,16109.725
20200628,18,15100,15953.713
20200628,19,15400,16101.250
20200628,20,15600,16339.675
20200628,21,15700,16429.263
20200628,22,16100,16798.938
20200628,23,15900,16644.275
20200628,24,14700,15431.738
20200629,1,13500,14455.875
20200629,2,13100,13918.225
20200629,3,12800,13593.050
20200629,4,12900,13548.475
20200629,5,12700,13307.538
20200629,6,14300,14113.225
20200629,7,18100,16869.750
20200629,8,20000,19252.025
20200629,9,21100,20702.175
20200629,10,21300,21561.588
20200629,11,21800,21828.125
20200629,12,22000,22256.750
20200629,13,22000,22344.775
20200629,14,21900,22181.600
20200629,15,21600,21637.988
20200629,16,21300,21431.775
20200629,17,20900,20980.213
20200629,18,20500,20364.463
20200629,19,20300,19998.538
20200629,20,20300,20040.388
20200629,21,20200,19808.188
20200629,22,20000,19432.463
20200629,23,19200,18384.900
20200629,24,17600,16970.588
20200630,1,16100,15933.525
20200630,2,15400,15245.113
20200630,3,15100,14797.488
20200630,4,15000,14756.075
20200630,5,14700,14472.175
20200630,6,15700,14787.250
20200630,7,18600,17185.300
20200630,8,20400,19306.413
20200630,9,21300,20414.963
20200630,10,21400,20834.925
20200630,11,21800,20964.625
20200630,12,22000,21264.450
20200630,13,22000,21379.488
20200630,14,21800,21194.238
20200630,15,21400,20618.838
20200630,16,21000,20291.863
20200630,17,20700,20049.000
20200630,18,20300,19735.438
20200630,19,20000,19486.050
20200630,20,20100,19606.650
20200630,21,20000,19617.425
20200630,22,19800,19383.150
20200630,23,19000,18515.413
20200630,24,17500,17103.263
20200701,1,16300,15829.588
20200701,2,15600,15237.525
20200701,3,15100,14918.350
20200701,4,15100,14809.800
20200701,5,14800,14421.913
20200701,6,15800,14831.125
20200701,7,18800,17090.113
20200701,8,20300,19193.200
20200701,9,21400,20347.325
20200701,10,21800,20946.000
20200701,11,22100,21043.763
20200701,12,22200,21453.088
20200701,13,22300,21688.475
20200701,14,22400,21621.225
20200701,15,21700,21260.400
20200701,16,21200,21304.088
20200701,17,20700,20926.988
20200701,18,20400,20605.538
20200701,19,20100,20352.388
20200701,20,20200,20551.763
20200701,21,20200,20275.013
20200701,22,20200,20098.788
20200701,23,19200,19007.375
20200701,24,17700,17488.400
20200702,1,16300,16364.088
20200702,2,15500,15675.275
20200702,3,15100,15257.800
20200702,4,15100,15185.488
20200702,5,14800,14922.763
20200702,6,16000,15138.550
20200702,7,18800,17418.700
20200702,8,20400,19586.688
20200702,9,21300,20777.688
20200702,10,21500,21286.538
20200702,11,21800,21484.625
20200702,12,22000,21807.813
20200702,13,22000,22019.163
20200702,14,21900,22039.700
20200702,15,21400,21651.900
20200702,16,21000,21526.375
20200702,17,20700,21117.988
20200702,18,20200,20683.750
20200702,19,20000,20392.338
20200702,20,20100,20548.963
20200702,21,20100,20438.163
20200702,22,20000,20155.638
20200702,23,18900,19175.413
20200702,24,17400,17792.350
20200703,1,15800,16455.713
20200703,2,15200,15742.463
20200703,3,14800,15433.563
20200703,4,14800,15254.813
20200703,5,14300,14956.088
20200703,6,15500,15309.600
20200703,7,18700,17450.113
