date,isodate,year,month,day,hour,weekday,yearday,forecast_need,temp,real,l1,l2,l3,l26,l25,l24,l23,l22,t3,t5
20190709,2019-07-09,2019,7,9,15,3,190,21300,18.1,20804,21238,21307,21220,21114,21023,20486,20296,20135,19.03666667,16.448
20190709,2019-07-09,2019,7,9,16,3,190,21000,16.6,20717,20804,21238,21307,21023,20486,20296,20135,19814,18.87333333,16.338
20190709,2019-07-09,2019,7,9,17,3,190,20800,15.94,20360,20717,20804,21238,20486,20296,20135,19814,19664,18.05,15.936
20190709,2019-07-09,2019,7,9,18,3,190,20400,15.98,19979,20360,20717,20804,20296,20135,19814,19664,19889,16.88,15.408
20190709,2019-07-09,2019,7,9,19,3,190,20500,15.24,19979,19979,20360,20717,20135,19814,19664,19889,19924,16.17333333,14.726
20190709,2019-07-09,2019,7,9,20,3,190,20400,14.55,20236,19979,19979,20360,19814,19664,19889,19924,19731,15.72,14.09
20190709,2019-07-09,2019,7,9,21,3,190,20200,14.36,20265,20236,19979,19979,19664,19889,19924,19731,18662,15.25666667,13.406
20190709,2019-07-09,2019,7,9,22,3,190,20200,14.29,19977,20265,20236,19979,19889,19924,19731,18662,17294,14.71666667,12.918
20190709,2019-07-09,2019,7,9,23,3,190,19400,13.69,18986,19977,20265,20236,19924,19731,18662,17294,16134,14.4,12.508
20190709,2019-07-09,2019,7,9,24,3,190,17800,13.42,17502,18986,19977,20265,19731,18662,17294,16134,15584,14.11333333,12.2025
20190710,2019-07-10,2019,7,10,1,4,191,16500,13.33,16305,17502,18986,19977,18662,17294,16134,15584,15318,13.8,11.904
20190710,2019-07-10,2019,7,10,2,4,191,16000,12.1962,15662,16305,17502,18986,17294,16134,15584,15318,15277,13.48,11.822
20190710,2019-07-10,2019,7,10,3,4,191,15500,12.6,15307,15662,16305,17502,16134,15584,15318,15277,14912,13.12333333,12.4
20190710,2019-07-10,2019,7,10,4,4,191,15500,12.2023,15337,15307,15662,16305,15584,15318,15277,14912,15178,12.1985,12.516
20190710,2019-07-10,2019,7,10,5,4,191,15000,12.2033,15109,15337,15307,15662,15318,15277,14912,15178,17493,12.48333333,13.314
20190710,2019-07-10,2019,7,10,6,4,191,16100,12.1967,15319,15109,15337,15307,15277,14912,15178,17493,19407,12.38666667,14.422
20190710,2019-07-10,2019,7,10,7,4,191,18700,13.17,17522,15319,15109,15337,14912,15178,17493,19407,20470,12.2041,15.468
20190710,2019-07-10,2019,7,10,8,4,191,20100,13.74,19396,17522,15319,15109,15178,17493,19407,20470,20786,12.72333333,16.438
20190710,2019-07-10,2019,7,10,9,4,191,20800,14.37,20505,19396,17522,15319,17493,19407,20470,20786,20774,13.19333333,17.282
20190710,2019-07-10,2019,7,10,10,4,191,21100,15.89,20988,20505,19396,17522,19407,20470,20786,20774,21220,13.76,17.946
20190710,2019-07-10,2019,7,10,11,4,191,21400,16.53,20920,20988,20505,19396,20470,20786,20774,21220,21307,14.66666667,18.464
20190710,2019-07-10,2019,7,10,12,4,191,21700,16.16,21312,20920,20988,20505,20786,20774,21220,21307,21238,15.59666667,18.636
20190710,2019-07-10,2019,7,10,13,4,191,21700,15.23,21337,21312,20920,20988,20774,21220,21307,21238,20804,16.19333333,18.362
20190710,2019-07-10,2019,7,10,14,4,191,21800,16.63,21277,21337,21312,20920,21220,21307,21238,20804,20717,15.97333333,17.832
20190710,2019-07-10,2019,7,10,15,4,191,21400,18.47,20866,21277,21337,21312,21307,21238,20804,20717,20360,16.00666667,17.214
20190710,2019-07-10,2019,7,10,16,4,191,21200,17.94,20702,20866,21277,21337,21238,20804,20717,20360,19979,16.77666667,16.372
20190710,2019-07-10,2019,7,10,17,4,191,20900,16.83,20407,20702,20866,21277,20804,20717,20360,19979,19979,17.68,15.662
20190710,2019-07-10,2019,7,10,18,4,191,20500,16.05,19992,20407,20702,20866,20717,20360,19979,19979,20236,17.74666667,15.214
20190710,2019-07-10,2019,7,10,19,4,191,20300,14.8,19862,19992,20407,20702,20360,19979,19979,20236,20265,16.94,14.884
20190710,2019-07-10,2019,7,10,20,4,191,20500,13.77,20119,19862,19992,20407,19979,19979,20236,20265,19977,15.89333333,14.426
20190710,2019-07-10,2019,7,10,21,4,191,20200,13.38,20104,20119,19862,19992,19979,20236,20265,19977,18986,14.87333333,14.062
20190710,2019-07-10,2019,7,10,22,4,191,20400,12.1991,19834,20104,20119,19862,20236,20265,19977,18986,17502,13.98333333,13.818
20190710,2019-07-10,2019,7,10,23,4,191,19500,13.22,18754,19834,20104,20119,20265,19977,18986,17502,16305,13.35333333,13.47
20190710,2019-07-10,2019,7,10,24,4,191,17900,12.1983,17377,18754,19834,20104,19977,18986,17502,16305,15662,13.17,13.132
20190711,2019-07-11,2019,7,11,1,5,192,16500,12.2044,16282,17377,18754,19834,18986,17502,16305,15662,15307,12.98666667,12.1984
20190711,2019-07-11,2019,7,11,2,5,192,15800,11.1996,15690,16282,17377,18754,17502,16305,15662,15307,15337,12.1983,12.622
20190711,2019-07-11,2019,7,11,3,5,192,15500,11.1955,15313,15690,16282,17377,16305,15662,15307,15337,15109,12.2041,12.2049
20190711,2019-07-11,2019,7,11,4,5,192,15600,10.1978,15194,15313,15690,16282,15662,15307,15337,15109,15319,11.98333333,12.6
20190711,2019-07-11,2019,7,11,5,5,192,15400,11.1,15098,15194,15313,15690,15307,15337,15109,15319,17522,11.2043,12.828
20190711,2019-07-11,2019,7,11,6,5,192,16100,11.1991,15287,15098,15194,15313,15337,15109,15319,17522,19396,11.14333333,13.256
20190711,2019-07-11,2019,7,11,7,5,192,18800,13.24,17452,15287,15098,15194,15109,15319,17522,19396,20505,11.26333333,13.968
20190711,2019-07-11,2019,7,11,8,5,192,20200,14.59,19529,17452,15287,15098,15319,17522,19396,20505,20988,12.08333333,14.74
20190711,2019-07-11,2019,7,11,9,5,192,21000,15.92,20511,19529,17452,15287,17522,19396,20505,20988,20920,13.24666667,15.338
20190711,2019-07-11,2019,7,11,10,5,192,21100,16.96,21033,20511,19529,17452,19396,20505,20988,20920,21312,14.58333333,15.636
20190711,2019-07-11,2019,7,11,11,5,192,21500,18.08,20917,21033,20511,19529,20505,20988,20920,21312,21337,15.82333333,16.088
20190711,2019-07-11,2019,7,11,12,5,192,21600,18.63,21336,20917,21033,20511,20988,20920,21312,21337,21277,16.98666667,16.604
20190711,2019-07-11,2019,7,11,13,5,192,21800,18.94,21462,21336,20917,21033,20920,21312,21337,21277,20866,17.89,16.886
20190711,2019-07-11,2019,7,11,14,5,192,21700,19.73,21446,21462,21336,20917,21312,21337,21277,20866,20702,18.55,17.02
20190711,2019-07-11,2019,7,11,15,5,192,21500,20.13,20991,21446,21462,21336,21337,21277,20866,20702,20407,19.1,17.184
20190711,2019-07-11,2019,7,11,16,5,192,21200,20.5,20882,20991,21446,21462,21277,20866,20702,20407,19992,19.6,16.818
20190711,2019-07-11,2019,7,11,17,5,192,20800,20.75,20583,20882,20991,21446,20866,20702,20407,19992,19862,20.12,15.878
20190711,2019-07-11,2019,7,11,18,5,192,20600,20.75,20364,20583,20882,20991,20702,20407,19992,19862,20119,20.46,14.966
20190711,2019-07-11,2019,7,11,19,5,192,20500,19.38,20188,20364,20583,20882,20407,19992,19862,20119,20104,20.66666667,14.182
20190711,2019-07-11,2019,7,11,20,5,192,20500,18.89,20362,20188,20364,20583,19992,19862,20119,20104,19834,20.29333333,13.616
20190711,2019-07-11,2019,7,11,21,5,192,20500,15.74,20332,20362,20188,20364,19862,20119,20104,19834,18754,19.67333333,13.222
20190711,2019-07-11,2019,7,11,22,5,192,20400,13.89,20270,20332,20362,20188,20119,20104,19834,18754,17377,18.00333333,12.956
20190711,2019-07-11,2019,7,11,23,5,192,19400,13.23,19218,20270,20332,20362,20104,19834,18754,17377,16282,16.17333333,12.672
20190711,2019-07-11,2019,7,11,24,5,192,17800,12.2028,17749,19218,20270,20332,19834,18754,17377,16282,15690,14.28666667,12.4
20190712,2019-07-12,2019,7,12,1,6,193,16600,11.2006,16551,17749,19218,20270,18754,17377,16282,15690,15313,13.13333333,11.912
20190712,2019-07-12,2019,7,12,2,6,193,15900,10.1983,15820,16551,17749,19218,17377,16282,15690,15313,15194,12.2019,11.566
20190712,2019-07-12,2019,7,12,3,6,193,15550,10.2024,15386,15820,16551,17749,16282,15690,15313,15194,15098,11.2039,11.2046
20190712,2019-07-12,2019,7,12,4,6,193,15500,9.1972,15386,15386,15820,16551,15690,15313,15194,15098,15287,10.1971,11.716
20190712,2019-07-12,2019,7,12,5,6,193,15100,11.1965,15111,15386,15386,15820,15313,15194,15098,15287,17452,10.26333333,12.324
20190712,2019-07-12,2019,7,12,6,6,193,16000,14.9,15285,15111,15386,15386,15194,15098,15287,17452,19529,10.53666667,13.352
20190712,2019-07-12,2019,7,12,7,6,193,18800,17.85,17380,15285,15111,15386,15098,15287,17452,19529,20511,12.2009,14.524
20190712,2019-07-12,2019,7,12,8,6,193,20300,20.67,19446,17380,15285,15111,15287,17452,19529,20511,21033,14.8,15.758
20190712,2019-07-12,2019,7,12,9,6,193,21100,22.32,20678,19446,17380,15285,17452,19529,20511,21033,20917,17.80666667,16.836
20190712,2019-07-12,2019,7,12,10,6,193,21300,23.42,21168,20678,19446,17380,19529,20511,21033,20917,21336,20.28,17.706
20190712,2019-07-12,2019,7,12,11,6,193,21500,23.63,21281,21168,20678,19446,20511,21033,20917,21336,21462,22.13666667,18.468
20190712,2019-07-12,2019,7,12,12,6,193,21600,24.21,21585,21281,21168,20678,21033,20917,21336,21462,21446,23.12333333,19.102
20190712,2019-07-12,2019,7,12,13,6,193,21800,24.68,21781,21585,21281,21168,20917,21336,21462,21446,20991,23.75333333,19.586
20190712,2019-07-12,2019,7,12,14,6,193,21700,24.72,21648,21781,21585,21281,21336,21462,21446,20991,20882,24.17333333,20.01
20190712,2019-07-12,2019,7,12,15,6,193,21400,24.51,21278,21648,21781,21585,21462,21446,20991,20882,20583,24.53666667,20.372
20190712,2019-07-12,2019,7,12,16,6,193,21050,24.23,21124,21278,21648,21781,21446,20991,20882,20583,20364,24.63666667,20.302
20190712,2019-07-12,2019,7,12,17,6,193,20800,24.04,20784,21124,21278,21648,20991,20882,20583,20364,20188,24.48666667,20.054
20190712,2019-07-12,2019,7,12,18,6,193,20450,23.42,20445,20784,21124,21278,20882,20583,20364,20188,20362,24.26,19.102
20190712,2019-07-12,2019,7,12,19,6,193,20450,21.32,20148,20445,20784,21124,20583,20364,20188,20362,20332,23.89666667,17.73
20190712,2019-07-12,2019,7,12,20,6,193,20350,19.72,20272,20148,20445,20784,20364,20188,20362,20332,20270,22.92666667,16.226
20190712,2019-07-12,2019,7,12,21,6,193,20150,18.14,20059,20272,20148,20445,20188,20362,20332,20270,19218,21.48666667,14.806
20190712,2019-07-12,2019,7,12,22,6,193,20000,16.79,19819,20059,20272,20148,20362,20332,20270,19218,17749,19.72666667,13.24
20190712,2019-07-12,2019,7,12,23,6,193,19100,16.98,18840,19819,20059,20272,20332,20270,19218,17749,16551,18.21666667,12.258
20190712,2019-07-12,2019,7,12,24,6,193,17600,16.52,17556,18840,19819,20059,20270,19218,17749,16551,15820,17.30333333,11.528
20190713,2019-07-13,2019,7,13,1,7,194,15900,15.67,16307,17556,18840,19819,19218,17749,16551,15820,15386,16.76333333,10.826
20190713,2019-07-13,2019,7,13,2,7,194,15250,15.33,15647,16307,17556,18840,17749,16551,15820,15386,15386,16.39,10.7
20190713,2019-07-13,2019,7,13,3,7,194,14750,14.86,15158,15647,16307,17556,16551,15820,15386,15386,15111,15.84,11.468
20190713,2019-07-13,2019,7,13,4,7,194,14650,14.61,15067,15158,15647,16307,15820,15386,15386,15111,15285,15.28666667,12.872
20190713,2019-07-13,2019,7,13,5,7,194,14300,14.93,14647,15067,15158,15647,15386,15386,15111,15285,17380,14.93333333,14.958
20190713,2019-07-13,2019,7,13,6,7,194,14200,15.63,14353,14647,15067,15158,15386,15111,15285,17380,19446,14.8,17.478
20190713,2019-07-13,2019,7,13,7,7,194,16200,16.19,15259,14353,14647,15067,15111,15285,17380,19446,20678,15.05666667,19.832
20190713,2019-07-13,2019,7,13,8,7,194,17600,16.97,16472,15259,14353,14647,15285,17380,19446,20678,21168,15.58333333,21.578
20190713,2019-07-13,2019,7,13,9,7,194,18600,17.14,17745,16472,15259,14353,17380,19446,20678,21168,21281,16.26333333,22.85
20190713,2019-07-13,2019,7,13,10,7,194,19100,18.03,18661,17745,16472,15259,19446,20678,21168,21281,21585,16.76666667,23.652
20190713,2019-07-13,2019,7,13,11,7,194,19500,20.26,19023,18661,17745,16472,20678,21168,21281,21585,21781,17.38,24.132
20190713,2019-07-13,2019,7,13,12,7,194,19550,21.14,19195,19023,18661,17745,21168,21281,21585,21781,21648,18.47666667,24.35
20190713,2019-07-13,2019,7,13,13,7,194,19400,20.17,18944,19195,19023,18661,21281,21585,21781,21648,21278,19.81,24.47
20190713,2019-07-13,2019,7,13,14,7,194,19000,19.54,18700,18944,19195,19023,21585,21781,21648,21278,21124,20.52333333,24.436
20190713,2019-07-13,2019,7,13,15,7,194,18400,19.56,18111,18700,18944,19195,21781,21648,21278,21124,20784,20.28333333,24.184
20190713,2019-07-13,2019,7,13,16,7,194,18000,19.25,17829,18111,18700,18944,21648,21278,21124,20784,20445,19.75666667,23.504
20190713,2019-07-13,2019,7,13,17,7,194,17700,19.7,17563,17829,18111,18700,21278,21124,20784,20445,20148,19.45,22.546
20190713,2019-07-13,2019,7,13,18,7,194,17500,19.38,17357,17563,17829,18111,21124,20784,20445,20148,20272,19.50333333,21.328
20190713,2019-07-13,2019,7,13,19,7,194,17450,17.82,17310,17357,17563,17829,20784,20445,20148,20272,20059,19.44333333,19.878
20190713,2019-07-13,2019,7,13,20,7,194,17550,17.04,17339,17310,17357,17563,20445,20148,20272,20059,19819,18.96666667,18.59
20190713,2019-07-13,2019,7,13,21,7,194,17500,15.67,17198,17339,17310,17357,20148,20272,20059,19819,18840,18.08,17.63
20190713,2019-07-13,2019,7,13,22,7,194,17600,15.25,17266,17198,17339,17310,20272,20059,19819,18840,17556,16.84333333,16.82
20190713,2019-07-13,2019,7,13,23,7,194,17000,14.1,16679,17266,17198,17339,20059,19819,18840,17556,16307,15.98666667,16.258
20190713,2019-07-13,2019,7,13,24,7,194,15850,13.84,15597,16679,17266,17198,19819,18840,17556,16307,15647,15.00666667,15.872
20190714,2019-07-14,2019,7,14,1,1,195,14300,13.63,14455,15597,16679,17266,18840,17556,16307,15647,15158,14.39666667,15.398
20190714,2019-07-14,2019,7,14,2,1,195,13550,13.41,13913,14455,15597,16679,17556,16307,15647,15158,15067,13.85666667,15.08
20190714,2019-07-14,2019,7,14,3,1,195,13150,13.49,13546,13913,14455,15597,16307,15647,15158,15067,14647,13.62666667,15.072
20190714,2019-07-14,2019,7,14,4,1,195,13050,13.11,13269,13546,13913,14455,15647,15158,15067,14647,14353,13.51,15.244
20190714,2019-07-14,2019,7,14,5,1,195,12500,13.59,12753,13269,13546,13913,15158,15067,14647,14353,15259,13.33666667,15.666
20190714,2019-07-14,2019,7,14,6,1,195,12300,14.6,12495,12753,13269,13546,15067,14647,14353,15259,16472,13.39666667,16.172
20190714,2019-07-14,2019,7,14,7,1,195,12900,15.69,12955,12495,12753,13269,14647,14353,15259,16472,17745,13.76666667,16.792
20190714,2019-07-14,2019,7,14,8,1,195,14400,17.07,13771,12955,12495,12753,14353,15259,16472,17745,18661,14.62666667,17.718
20190714,2019-07-14,2019,7,14,9,1,195,15200,18.24,14479,13771,12955,12495,15259,16472,17745,18661,19023,15.78666667,18.708
20190714,2019-07-14,2019,7,14,10,1,195,16000,19.18,15213,14479,13771,12955,16472,17745,18661,19023,19195,17,19.348
20190714,2019-07-14,2019,7,14,11,1,195,16300,20.13,15824,15213,14479,13771,17745,18661,19023,19195,18944,18.16333333,19.828
20190714,2019-07-14,2019,7,14,12,1,195,16400,20.44,15985,15824,15213,14479,18661,19023,19195,18944,18700,19.18333333,20.134
20190714,2019-07-14,2019,7,14,13,1,195,16500,20.85,16002,15985,15824,15213,19023,19195,18944,18700,18111,19.91666667,19.932
20190714,2019-07-14,2019,7,14,14,1,195,16400,21.29,15966,16002,15985,15824,19195,18944,18700,18111,17829,20.47333333,19.644
20190714,2019-07-14,2019,7,14,15,1,195,16100,21.81,15567,15966,16002,15985,18944,18700,18111,17829,17563,20.86,19.486
20190714,2019-07-14,2019,7,14,16,1,195,15700,22.08,15307,15567,15966,16002,18700,18111,17829,17563,17357,21.31666667,19.142
20190714,2019-07-14,2019,7,14,17,1,195,15450,21.81,15117,15307,15567,15966,18111,17829,17563,17357,17310,21.72666667,18.638
20190714,2019-07-14,2019,7,14,18,1,195,15500,21.1,15090,15117,15307,15567,17829,17563,17357,17310,17339,21.9,17.922
20190714,2019-07-14,2019,7,14,19,1,195,15700,19.5,15304,15090,15117,15307,17563,17357,17310,17339,17198,21.66333333,17.032
20190714,2019-07-14,2019,7,14,20,1,195,16000,17.64,15615,15304,15090,15117,17357,17310,17339,17198,17266,20.80333333,15.976
20190714,2019-07-14,2019,7,14,21,1,195,16300,15.73,15857,15615,15304,15090,17310,17339,17198,17266,16679,19.41333333,15.18
20190714,2019-07-14,2019,7,14,22,1,195,16700,14.33,16564,15857,15615,15304,17339,17198,17266,16679,15597,17.62333333,14.498
20190714,2019-07-14,2019,7,14,23,1,195,16400,12.1966,16259,16564,15857,15615,17198,17266,16679,15597,14455,15.9,14.046
20190714,2019-07-14,2019,7,14,24,1,195,15350,11.1956,15253,16259,16564,15857,17266,16679,15597,14455,13913,14.24,13.694
20190715,2019-07-15,2019,7,15,1,2,196,14450,10.2049,14322,15253,16259,16564,16679,15597,14455,13913,13546,12.1985,13.496
20190715,2019-07-15,2019,7,15,2,2,196,13900,9.8,13845,14322,15253,16259,15597,14455,13913,13546,13269,11.1957,13.446
20190715,2019-07-15,2019,7,15,3,2,196,13650,8.9,13621,13845,14322,15253,14455,13913,13546,13269,12753,10.61666667,13.64
20190715,2019-07-15,2019,7,15,4,2,196,13700,8.1952,13588,13621,13845,14322,13913,13546,13269,12753,12495,9.1973,14.096
20190715,2019-07-15,2019,7,15,5,2,196,13400,10.2017,13486,13588,13621,13845,13546,13269,12753,12495,12955,9.073333333,14.812
20190715,2019-07-15,2019,7,15,6,2,196,15000,13.42,14007,13486,13588,13621,13269,12753,12495,12955,13771,9.196666667,15.838
20190715,2019-07-15,2019,7,15,7,2,196,18100,15.87,16429,14007,13486,13588,12753,12495,12955,13771,14479,10.70333333,16.956
20190715,2019-07-15,2019,7,15,8,2,196,19900,17.45,18624,16429,14007,13486,12495,12955,13771,14479,15213,13.15333333,18.062
20190715,2019-07-15,2019,7,15,9,2,196,20900,18.49,19937,18624,16429,14007,12955,13771,14479,15213,15824,15.58,19.012
20190715,2019-07-15,2019,7,15,10,2,196,21200,19.45,20462,19937,18624,16429,13771,14479,15213,15824,15985,17.27,19.768
20190715,2019-07-15,2019,7,15,11,2,196,21450,20.87,20516,20462,19937,18624,14479,15213,15824,15985,16002,18.46333333,20.378
20190715,2019-07-15,2019,7,15,12,2,196,21600,21.55,20831,20516,20462,19937,15213,15824,15985,16002,15966,19.60333333,20.904
20190715,2019-07-15,2019,7,15,13,2,196,21800,22.21,20975,20831,20516,20462,15824,15985,16002,15966,15567,20.62333333,21.294
20190715,2019-07-15,2019,7,15,14,2,196,21800,22.62,20969,20975,20831,20516,15985,16002,15966,15567,15307,21.54333333,21.568
20190715,2019-07-15,2019,7,15,15,2,196,21400,23.21,20592,20969,20975,20831,16002,15966,15567,15307,15117,22.12666667,21.618
20190715,2019-07-15,2019,7,15,16,2,196,21100,23.71,20484,20592,20969,20975,15966,15567,15307,15117,15090,22.68,21.26
20190715,2019-07-15,2019,7,15,17,2,196,20700,23.44,20166,20484,20592,20969,15567,15307,15117,15090,15304,23.18,20.426
20190715,2019-07-15,2019,7,15,18,2,196,20200,22.84,19848,20166,20484,20592,15307,15117,15090,15304,15615,23.45333333,19.156
20190715,2019-07-15,2019,7,15,19,2,196,20150,20.76,19729,19848,20166,20484,15117,15090,15304,15615,15857,23.33,17.66
20190715,2019-07-15,2019,7,15,20,2,196,20300,18.16,19949,19729,19848,20166,15090,15304,15615,15857,16564,22.34666667,15.972
20190715,2019-07-15,2019,7,15,21,2,196,20350,15.88,19962,19949,19729,19848,15304,15615,15857,16564,16259,20.58666667,14.384
20190715,2019-07-15,2019,7,15,22,2,196,20250,13.12,19953,19962,19949,19729,15615,15857,16564,16259,15253,18.26666667,12.954
20190715,2019-07-15,2019,7,15,23,2,196,19050,14.25,18745,19953,19962,19949,15857,16564,16259,15253,14322,15.72,11.768
20190715,2019-07-15,2019,7,15,24,2,196,17500,13.86,17178,18745,19953,19962,16564,16259,15253,14322,13845,14.41666667,10.682
20190716,2019-07-16,2019,7,16,1,3,197,16400,13.33,16070,17178,18745,19953,16259,15253,14322,13845,13621,13.74333333,9.854
20190716,2019-07-16,2019,7,16,2,3,197,15750,12.1961,15483,16070,17178,18745,15253,14322,13845,13621,13588,13.81333333,9.576
20190716,2019-07-16,2019,7,16,3,3,197,15450,12.2046,15167,15483,16070,17178,14322,13845,13621,13588,13486,13.26666667,10.162
20190716,2019-07-16,2019,7,16,4,3,197,15450,12.2021,15236,15167,15483,16070,13845,13621,13588,13486,14007,12.8,11.376
20190716,2019-07-16,2019,7,16,5,3,197,15050,12.1991,15002,15236,15167,15483,13621,13588,13486,14007,16429,12.42666667,13.086
20190716,2019-07-16,2019,7,16,6,3,197,16000,14.24,15288,15002,15236,15167,13588,13486,14007,16429,18624,12.52666667,15.08
20190716,2019-07-16,2019,7,16,7,3,197,18950,15.3,17542,15288,15002,15236,13486,14007,16429,18624,19937,13.12,16.936
20190716,2019-07-16,2019,7,16,8,3,197,20250,15.88,19366,17542,15288,15002,14007,16429,18624,19937,20462,14.15,18.426
20190716,2019-07-16,2019,7,16,9,3,197,21050,15.72,20459,19366,17542,15288,16429,18624,19937,20462,20516,15.14,19.562
20190716,2019-07-16,2019,7,16,10,3,197,21350,15.64,20901,20459,19366,17542,18624,19937,20462,20516,20831,15.63333333,20.514
20190716,2019-07-16,2019,7,16,11,3,197,21600,16.56,20839,20901,20459,19366,19937,20462,20516,20831,20975,15.74666667,21.34
